1741546384.0550117,0.0
1741546384.0726566,0.0
1741546384.0937603,0.0
1741546384.1146917,0.033284999999999995
1741546384.1348498,0.22348499999999996
1741546384.1533258,0.41368499999999997
1741546384.1881175,0.7940849999999998
1741546384.2094343,0.9842849999999997
1741546384.2272565,1.1744849999999998
1741546384.2545807,1.3646849999999997
1741546384.2720258,1.5548849999999996
1741546384.3050466,1.819371045731326
1741546384.3240674,1.975398953015103
1741546384.3444939,2.116941385804631
1741546384.3665845,2.2453431610302683
1741546384.3871012,2.4159445013566088
1741546384.4109144,2.5165871270850237
1741546384.4503572,2.690709143894567
1741546384.4697392,2.7658428956613124
1741546384.571072,3.0489643529750623
1741546384.5901103,3.0908380502816213
1741546384.6082149,3.128824235508621
1741546384.6275077,3.1632838213802965
1741546384.6599638,3.2090686364770327
1741546384.6804225,3.2360784126078133
1741546384.703682,3.2605806281999126
1741546384.7216456,3.2828080826599124
1741546384.7393837,3.302971962530869
1741546384.7627287,3.3212638480088956
1741546384.786258,3.345567407474203
1741546384.8037856,3.3529106772488046
1741546384.8341224,3.372911074831345
1741546384.856312,3.384709883237355
1741546384.873618,3.395413302099257
1741546384.8918834,3.4051230262841976
1741546384.9108562,3.4139313094098065
1741546384.9319444,3.4219218403603375
1741546384.950214,3.429170538427929
1741546384.9789906,3.4388015392749103
1741546384.9973164,3.4417115260823885
1741546385.0197704,3.4496372723638076
1741546385.0422459,3.4543128975089172
1741546385.3092268,3.487738809461529
1741546385.3243132,3.4883218290716336
1741546385.3436053,3.4894060187532565
1741546385.365472,3.490389553351738
1741546385.3824642,3.49128177758409
1741546385.6242564,3.4972920514310246
1741546385.6426253,3.49754345466145
1741546385.6579313,3.497771517867994
1741546385.6804461,3.497978407915076
1741546385.7005434,3.4981660904975946
1741546385.714202,3.498253292894434
1741546385.7298217,3.498415455431041
1741546385.747852,3.498562562960317
1741546385.7650537,3.4986309130915543
1741546385.7806878,3.4987580177476247
1741546385.796668,3.498817074003725
1741546385.816087,3.4989268956673363
1741546385.8311062,3.4990265215977936
1741546385.8479416,3.4991168983567422
1741546385.869292,3.499198884627993
1741546385.8865042,3.499273259376012
1741546385.9039454,3.4993078158926827
1741546385.9179487,3.4993720775712913
1741546385.9376447,3.4994019352827763
1741546385.9532886,3.4994574590115635
1741546385.976455,3.4995078279730327
1741546385.991387,3.499553520730614
1741546386.0094483,3.4995949714183885
1741546386.0234854,3.499614230527444
1741546386.0408936,3.4996500449785426
1741546386.0599952,3.499682534451905
1741546386.0724564,3.499697629938717
1741546386.0892746,3.4997257016720806
1741546386.1078587,3.4997511672538604
1741546386.1217208,3.4997629992509394
1741546386.138163,3.499785002162889
1741546386.1513948,3.4997952253100437
1741546386.1648827,3.499804962346551
1741546386.1774838,3.4998142363869724
1741546386.1960618,3.499831482494578
1741546386.2127426,3.4998471274908427
1741546386.228187,3.499861320021338
1741546386.2391303,3.4998679142543234
1741546386.2529929,3.49987419493153
1741546386.265351,3.499880176962536
1741546386.2800653,3.4998913012132116
1741546386.2923152,3.4998964698405235
1741546386.3043609,3.4999013926996065
1741546386.3163826,3.49990608147674
1741546386.3304517,3.4999148007782863
1741546386.3444226,3.499918852001279
1741546386.3630533,3.499926385700129
1741546386.374721,3.499929886060088
1741546386.3883076,3.49993639536798
1741546386.4072306,3.4999423003582533
1741546386.4186916,3.4999450439762185
1741546386.429638,3.4999476571351495
1741546386.4414337,3.499950146038373
1741546386.4584675,3.4999547744301918
1741546386.474355,3.4999569249060363
1741546386.4862792,3.499960923954577
1741546386.4976642,3.499962782020537
1741546386.510153,3.4999645517354603
1741546386.5213337,3.499966237300439
1741546386.534399,3.404866237300439
1741546386.5475607,3.318811852716803
1741546386.5616353,3.327427349120119
1741546386.573087,3.3356331786694575
1741546386.5842566,3.343448821023725
1741546386.5950758,3.3508928295840468
1741546386.6066027,3.364735789805526
1741546386.619034,3.371167603000273
1741546386.6314201,3.37729358347761
1741546386.6433783,3.3831282735832495
1741546386.6540778,3.388685524174366
1741546386.6647732,3.3939785274998746
1741546386.6763685,3.3990198485172556
1741546386.6905453,3.4083947445483114
1741546386.7035055,3.412750574445039
1741546386.7141464,3.4168992846301776
1741546386.7270992,3.424614271736645
1741546386.742611,3.4281988631155675
1741546386.7606268,3.4348648086832787
1741546386.781696,3.440911894547094
1741546386.8103986,3.4489463703292427
1741546386.82859,3.453686138126612
1741546386.8557668,3.457985870633291
1741546386.8791785,3.4636987210000023
1741546386.9076724,3.4686347693764215
1741546386.9274983,3.4715466859438706
1741546386.9492047,3.4741882630963943
1741546386.971522,3.476584598874259
1741546386.9935677,3.478758461240833
1741546387.0251648,3.481646768920153
1741546387.043115,3.4833506644944916
1741546387.065846,3.4856145496179454
1741546387.0843463,3.486298577783612
1741546387.1026142,3.487570604086506
1741546387.1236026,3.4887245367426454
1741546387.1470842,3.490257712257063
1741546387.1691937,3.491162176484474
1741546387.196873,3.491982671159737
1741546387.2410064,3.4937159355904983
1741546387.2662709,3.4945704081264615
1741546387.2856116,3.494828585220048
1741546387.3087983,3.495531765775432
1741546387.3455505,3.49613933170416
1741546387.5737936,3.4987409795905315
1741546387.609074,3.4989639003788784
1741546387.6911366,3.023604783510094
1741546387.7104864,2.833404783510094
1741546387.726271,2.738304783510094
1741546387.752514,2.713919803809562
1741546387.7694793,2.7868987011784854
1741546387.7889807,2.7257066679374486
1741546387.8055093,2.7625243158770227
1741546387.8267348,2.862802205624771
1741546387.8452106,2.893100960747313
1741546387.8628929,2.9494448591352453
1741546387.8847055,3.0005578464816005
1741546387.906217,3.068469245167858
1741546387.9244092,3.0889885325601263
1741546387.951244,3.1448756126419735
1741546387.9697073,3.1778450047520943
1741546387.9827664,3.1931634747761324
1741546387.9986537,3.2216498701743
1741546388.0146327,3.234885418847512
1741546388.0332901,3.2594983907843416
1741546388.0524967,3.28182631908106
1741546388.0693004,3.302081344898459
1741546388.0881844,3.320455914424634
1741546388.1101995,3.3371246073365053
1741546388.1303704,3.3522457955088028
1741546388.152212,3.3659631477301755
1741546388.167413,3.3784069947229614
1741546388.1889198,3.389695567435894
1741546388.2037425,3.394940543204317
1741546388.2209506,3.404694157851123
1741546388.2345994,3.409225950645302
1741546388.2539392,3.4176533223864083
1741546388.2696764,3.4252983053835098
1741546388.2860415,3.432233535823256
1741546388.3047187,3.43545583119486
1741546388.3254857,3.4414480471212
1741546388.345955,3.4494096198234625
1741546388.3586159,3.451815192400857
1741546388.3753421,3.4541063800021963
1741546388.3919027,3.4583670976744383
1741546388.4069111,3.4622322545893587
1741546388.420088,3.4640281108836346
1741546388.4366777,3.4657385742111178
1741546388.4537013,3.468919370634278
1741546388.4688518,3.4718048651062605
1741546388.4825485,3.4731455437704577
1741546388.5019932,3.475638684565216
1741546388.5172536,3.47679706511414
1741546388.5295746,3.4789512023280014
1741546388.5481358,3.48090535160245
1741546388.561199,3.481813302133754
1741546388.5742743,3.482678079617294
1741546388.5883825,3.4842862293403996
1741546388.601682,3.4850334191352634
1741546388.6172204,3.4857450800553815
1741546388.6299052,3.4870684925324826
1741546388.64243,3.487683385712563
1741546388.657882,3.4882690407219306
1741546388.66984,3.4893581312210196
1741546388.681058,3.48986415208146
1741546388.6968818,3.4903461116499868
