1741546327.7385073,0.038493815879123414
1741546327.777891,0.024805409321631285
1741546327.7981806,-0.010298094796880191
1741546327.8196054,0.007815830464826316
1741546327.8414903,0.01987704605934472
1741546327.863452,0.011446569705932559
1741546327.8864615,0.004682389525012751
1741546327.9068449,-0.005762556032865879
1741546327.9248633,-0.01701831715826739
1741546327.949843,0.0018844648554853733
1741546328.1844802,-0.011629867296715803
1741546328.2078483,-0.00262418126481747
1741546328.475728,0.0008460516460353576
1741546328.4984565,0.007921541889031512
1741546328.5379615,0.008484755513421111
1741546328.5589197,-0.03827265711431212
1741546328.5789871,0.04518642143926445
1741546328.5994048,-0.03055529944575231
1741546328.6791987,-0.06659662534772567
1741546328.6972303,0.025046567382422724
1741546328.7149966,-0.000600383508395673
1741546328.7695355,0.006592297882344128
1741546328.7904658,0.0686239354376348
1741546329.074724,-0.021602607649340563
1741546329.1216938,-0.00032798555445266725
1741546329.137793,-0.09223608103909914
1741546329.1542552,0.051682119961107
1741546329.1763127,-0.10892057758901544
1741546329.1947312,-0.05967506403169605
1741546329.2160826,-0.013460752307998676
1741546329.2338622,-0.025662293095052358
1741546329.3307729,0.0009729724273458973
1741546329.3526618,-0.05531003199787028
1741546329.367313,-0.09081477471548577
1741546329.3873444,-0.025383330777819874
1741546329.626625,-0.05357210258261576
1741546329.6424766,-0.05166209747380292
1741546329.659384,-0.04973657963750948
1741546329.6786876,-0.04885358180749184
1741546329.6957572,-0.0468988041726112
1741546329.711094,-0.05372496348949401
1741546329.7258217,-0.08019925527908409
1741546329.7423232,-0.05493651868383058
1741546329.7652404,-0.057190022240858576
1741546329.78108,-0.03209199237287727
1741546329.7952828,-0.011641000166190348
1741546329.8088923,-0.008557433515015807
1741546329.8241184,-0.003636738518049392
1741546329.8426116,0.0045245049339991605
1741546329.8580253,0.0126788716353967
1741546329.878029,0.016126277135660325
1741546329.8943346,-0.03603225168563636
1741546329.9085166,0.025374919724195928
1741546329.9303753,0.023163731679503176
1741546329.9473147,0.027367786762511937
1741546329.966017,0.026361262027208374
1741546329.986588,0.02462079857920154
1741546330.0048316,0.022536770821869393
1741546330.0195124,0.005396544155452323
1741546330.034113,-0.00751146863565441
1741546330.0484679,0.07528726923120843
1741546330.0627003,-0.01936494583393932
1741546330.0823731,-0.001568162763132654
1741546330.0988414,0.010668327746151897
1741546330.116751,0.009328398087360145
1741546330.131999,0.006787679517283207
1741546330.1445427,-0.0889487419615788
1741546330.158572,-0.08676259164104227
1741546330.1713824,0.007120179757403164
1741546330.188255,0.007735404774384554
1741546330.2058213,0.0072695963204575074
