1741546685.2456734,0.0,0.0
1741546685.255853,0.0,0.0
1741546685.2882454,0.0,0.0
1741546685.3137393,0.0,0.0
1741546685.3365881,0.00090345,0.0
1741546685.3642368,0.008891849812334466,1.5051302100673564e-06
1741546685.3874607,0.02543924159635453,1.4912104253320023e-05
1741546685.4097188,0.04122583745396326,2.632192764414813e-05
1741546685.4384694,0.07202048578837239,3.933984980111968e-05
1741546685.4627938,0.09706722070724204,-3.6361064389115486e-05
1741546685.4873376,0.1406258483452426,-0.0002956561433130444
1741546685.5159376,0.1732288433006944,-0.0004413811029339883
1741546685.5435314,0.22682777876402713,-0.0006566871473875785
1741546685.5671053,0.28537626407076117,-0.0008879635598588228
1741546685.587588,0.3058733749609367,-0.0009141700558719527
1741546685.605371,0.34820170839316894,-0.0008936094814081101
1741546685.6282847,0.4147218599321949,-0.0006787877306392789
1741546685.6508281,0.4608698642218787,-0.00041084643958506776
1741546685.6732275,0.508303336137286,-6.778942317568732e-05
1741546685.7119195,0.6065623590913267,0.0005085706401286166
1741546685.733375,0.6571799611473562,0.0009478510668835573
1741546685.7687366,0.7609494337514757,0.0014540498164044991
1741546685.8353372,0.9218305372942572,0.0013673076775387633
1741546685.857753,0.9766025760270226,0.0013676902466565025
1741546685.8833995,1.0596560712863365,0.0016033477996236284
1741546685.9089375,1.1436541352086862,0.0018124244030422398
1741546685.9513178,1.2569001043994497,0.0024076414521113304
1741546685.9714127,1.313984536523949,0.002874422246259228
1741546685.9936726,1.3713403610493515,0.003215463040397683
1741546686.0190477,1.457828033678339,0.003496881909500348
1741546686.0449364,1.5157562637049293,0.003543632784553511
1741546686.075965,1.603003528293318,0.003413443137330011
1741546686.094436,1.6613796752053396,0.0034246342864000393
1741546686.1190352,1.7492220458788197,0.003520340014481306
1741546686.1472342,1.8373576585286733,0.00333278171387352
1741546686.167879,1.8667943955265551,0.0033098986772342478
1741546686.192895,1.9552602084884945,0.003408239841368181
1741546686.2144191,2.014354777580389,0.0036308149350565045
1741546686.237354,2.073532757357364,0.0039795173444177
1741546686.2602646,2.1327860252216255,0.004461184986653784
1741546686.2807722,2.2217924607787696,0.0053042553436071236
1741546686.3028455,2.2812066309762766,0.005800822277921753
1741546686.327713,2.3704287178474575,0.006436811191227946
1741546686.3494117,2.4299705272233902,0.006710827397847671
1741546686.3762126,2.48955524793731,0.006864072151149351
1741546686.4012742,2.5790037068032694,0.006842869527819885
1741546686.4251122,2.638678058237989,0.006659265629441019
1741546686.4598622,2.758112291110043,0.005849476048410886
1741546686.4759035,2.787986475876326,0.005558728713778189
1741546686.5000255,2.877642249163347,0.0045763860188915
1741546686.5256958,2.93744003473362,0.004049395933561206
1741546686.543744,2.9972571794260596,0.0036231026751731756
1741546686.5625339,3.057091822019606,0.0033037085070364335
1741546686.5807607,3.1169422463834366,0.003102332307979129
1741546686.6074445,3.2067432621023495,0.0027496435103938994
1741546686.628359,3.266626165022114,0.002625568918316796
1741546686.6476524,3.3265200520238594,0.0026484446887234873
1741546686.6659348,3.386423568040881,0.002812810511810535
1741546686.6856375,3.4163785070637824,0.0029551584521549444
1741546686.7075403,3.506256067536424,0.0032856067947039038
1741546686.7299812,3.5661832190895177,0.0036286433068999646
1741546686.747517,3.6261161874202466,0.004098603010290993
1741546686.7707987,3.6860560113530227,0.004451175837330467
1741546686.7905662,3.746001786332716,0.004713925705383874
1741546686.8110747,3.805951874369084,0.0051000192480714825
1741546686.827678,3.865907141215856,0.005363715340749439
1741546686.852048,3.9258669371412993,0.005497881556065787
1741546686.874839,3.985830594058297,0.005529839828016584
1741546686.8930566,4.045797477613567,0.005665567473072347
1741546686.9103637,4.105767571421983,0.0056860354144938775
1741546686.9341576,4.165740337877557,0.005798674452059008
1741546686.9554608,4.225715717092984,0.005770163286826615
1741546686.9702737,4.285693149495711,0.00560062959016821
1741546686.9903877,4.345672119026075,0.005295820671917375
1741546687.0058057,4.375661969818105,0.005085279627305271
1741546687.0235622,4.435643351054663,0.004722269623325279
1741546687.0462627,4.525619410534079,0.004374201641888505
1741546687.0677898,4.585604757869064,0.004039508767722135
1741546687.0841806,4.61559815448199,0.00392222536916046
1741546687.10207,4.675586095750562,0.003771645872328654
1741546687.1164021,4.70558056794973,0.0037365807389357153
1741546687.1360865,4.765570323398537,0.0037492129886975817
1741546687.1585991,4.855556637771404,0.003668605697911511
1741546687.1764977,4.885552523428213,0.003678784146031106
1741546687.195843,4.945544832165887,0.0036079851647547573
1741546687.212303,5.005537876324887,0.003652062738714909
1741546687.2338722,5.065531527278073,0.0035739293967529773
1741546687.2504075,5.125525548764581,0.003395218309405671
1741546687.2684865,5.185520329307279,0.0033289823520417576
1741546687.2871416,5.245515297345153,0.0031311104816851283
1741546687.3107395,5.305510096323748,0.0027965861947321633
1741546687.325093,5.335507279083914,0.0025727271086892585
1741546687.3472674,5.425500251498977,0.0020385629607137874
1741546687.362537,5.4554984332254275,0.001932636413850318
1741546687.3861136,5.545493752614493,0.0017337200440189287
1741546687.4059494,5.605490605816748,0.0014840792765879896
1741546687.4292014,5.665487013977267,0.001103074793310504
1741546687.447693,5.7254807652383874,0.000421970821722964
1741546687.4635284,5.755473812577445,-0.00017353233905653882
1741546687.479276,5.815452622603269,-0.0016933355759084978
1741546687.492578,5.845437926969143,-0.002603679603759013
1741546687.5111568,5.905404859544842,-0.004546223211081403
1741546687.5327106,5.9653749880358555,-0.0063923261963512515
1741546687.547808,6.025347284610137,-0.008171211373631006
1741546687.5637243,6.055334355238081,-0.009030630671019103
